,Molecule ChEMBL ID,Smiles
217,CHEMBL1093815,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1Cl
218,CHEMBL3263960,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccoc5)c4)cc3F)ccnc2cc1OCCCN1CCOCC1
219,CHEMBL1105,COc1ccc2cc(CC(=O)O)ccc2c1
220,CHEMBL284365,O=c1sn(Cc2ccccc2)c(=O)n1Cc1ccccc1
221,CHEMBL205464,Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(-c3ccccc3)cc2)o1
222,CHEMBL1242382,Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2CCc1ccccc1
223,CHEMBL1242206,Cn1nc(-c2ccc(OCc3ccccc3)cc2)c2c(N)ncnc21
224,CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O
225,CHEMBL466614,CCNC(=O)O[C@@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1
226,CHEMBL31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
227,CHEMBL1830276,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)cc1
228,CHEMBL103115,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(O)c(F)c3)n[nH]2)cc1
229,CHEMBL1958222,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1
230,CHEMBL257816,CO/N=C/c1c(N)ncnc1Nc1ccc2c(ccn2Cc2cccc(F)c2)c1
231,CHEMBL256527,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2ccc(F)cc2)c1
232,CHEMBL1794067,C[C@@H](Oc1cc(-n2cnc3ccc(OC[C@@H](O)CO)cc32)sc1C(N)=O)c1ccccc1Cl
233,CHEMBL1909366,COC(=O)Nc1nc2cc(Oc3cccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)c3)ccc2[nH]1.Cl
234,CHEMBL1794052,COC(=O)c1ccc2c(c1)C(=Cc1cc(Br)c(O)c(Br)c1)C(=O)N2
235,CHEMBL1830272,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1
236,CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
237,CHEMBL118109,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O
238,CHEMBL2426282,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c1
239,CHEMBL249928,CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO
240,CHEMBL2391404,O=C(/C=C/c1ccccc1)Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12
241,CHEMBL2391417,O=C(Nc1cc(Sc2nncs2)c(O)c2ccccc12)c1ccc(Cl)cc1
244,CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
245,CHEMBL453502,COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1
246,CHEMBL461311,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C=O
247,CHEMBL461114,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)Nc1ccccc1
248,CHEMBL1204199,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl
249,CHEMBL166255,CN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
250,CHEMBL165630,OCCN(CCO)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
251,CHEMBL2437469,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
253,CHEMBL155100,Brc1cccc(Nc2ncnc3c2ccc2[nH]cnc23)c1
254,CHEMBL2437479,C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)c1
255,CHEMBL2437474,COc1ccc(-n2c(=O)cnc3cnc(Nc4cccc(N)c4)nc32)cc1
256,CHEMBL293749,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1
257,CHEMBL498247,CCC(C)[C@@H]1[C@@](C)(C(=O)/C=C/OC)[C@H]2[C@H](C)C[C@@](C)(O)C[C@]2(O)C(=O)[C@@]1(C)O
258,CHEMBL363130,Cc1ccsc1C(=O)n1nc(Nc2ccc(S(N)(=O)=O)cc2)nc1N
259,CHEMBL2437481,CCC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)c1
260,CHEMBL2391413,O=C(Nc1cc(Sc2ncn[nH]2)c(O)c2ccccc12)c1cccc(Cl)c1
261,CHEMBL3133755,O=C(Nc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)c1)Nc1ccc(F)c(Cl)c1
262,CHEMBL200896,C=CC(=O)Nc1ccc(O)c(C(=O)Nc2cccc(Cl)c2)c1
263,CHEMBL163168,O=C(O)CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
264,CHEMBL162622,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1
265,CHEMBL174634,Cc1ccccc1-c1cn(-c2ccccc2)c2ncnc(N)c12
266,CHEMBL47986,O=CN/C=C/c1cc(O)ccc1O
267,CHEMBL211518,O=C1NC(=O)N(CCc2ccccc2)/C1=C/c1cccc(Cl)c1
268,CHEMBL422335,O=C(Oc1cccc(O)c1)c1cc(NCc2cc(O)ccc2O)ccc1O
269,CHEMBL354682,CC(C)c1ccc(COC(=O)c2cc(/N=C/c3cc(O)ccc3O)ccc2O)cc1
270,CHEMBL173478,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CO)c1
271,CHEMBL171172,O=C(Oc1ccc(-c2ccccc2)cc1)c1cc(NCc2cc(O)ccc2O)ccc1O
272,CHEMBL328879,COc1ccc2ncnc(Nc3ccccc3)c2c1
273,CHEMBL119987,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O
274,CHEMBL383172,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc(NC2CCCC2)c1C#N
277,CHEMBL2381504,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCC(Oc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1
278,CHEMBL451513,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCCC1
279,CHEMBL1204199,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl
280,CHEMBL116595,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O
281,CHEMBL1812572,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
282,CHEMBL1203936,COc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OC.Cl
283,CHEMBL275724,NC(=O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1
284,CHEMBL1215346,CN(C)CCCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2
285,CHEMBL103115,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(O)c(F)c3)n[nH]2)cc1
286,CHEMBL513897,CCCN1CCC=C(c2ccc(Nc3nc(Nc4ccccc4C(N)=O)c4cc[nH]c4n3)c(C)c2)C1
287,CHEMBL269883,CC(C)COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2
288,CHEMBL270164,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(C#N)c4)cc3)c2)o1
289,CHEMBL272026,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCCn4ccnc4)cc32)cc1
290,CHEMBL275798,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccccc3)n2)cc1
291,CHEMBL1909372,CN1CCN(CCCNc2nc3ccc(Oc4ccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)cc4)cc3[nH]2)CC1.Cl
292,CHEMBL417804,COc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1
293,CHEMBL426800,CCn1c(-c2nonc2N)nc2ccc(F)cc21
294,CHEMBL475761,CN1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)o2)CC1
295,CHEMBL1909388,CS(=O)(=O)CCNCc1ccoc1-c1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1.Cl
296,CHEMBL475761,CN1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)o2)CC1
297,CHEMBL458865,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(N)=O)c2cc[nH]c2n1
298,CHEMBL458865,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2ccc(F)cc2C(N)=O)c2cc[nH]c2n1
299,CHEMBL2062289,CCN1CCC(CC(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1.O=C(O)C(O)C(O)C(=O)O
300,CHEMBL1909410,O=C(O)C(F)(F)F.O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5Cc5cc(F)ccc5F)c4)c3s2)C1)N1CCOCC1
301,CHEMBL275798,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccccc3)n2)cc1
302,CHEMBL160333,O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1ccc(O)c(Cl)c1
303,CHEMBL1794071,Cl.ON=C1CCc2cc(-c3nc(C4CCNCC4)[nH]c3-c3ccncc3)ccc21
304,CHEMBL103115,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(O)c(F)c3)n[nH]2)cc1
305,CHEMBL269883,CC(C)COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2
306,CHEMBL188048,Cn1c(-c2nonc2N)nc2cnccc21
307,CHEMBL207247,CC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1
308,CHEMBL247228,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12
309,CHEMBL1080921,CCCCCc1nc2c(-c3ccc(Cl)cc3)n[nH]c2c(=O)n1NC(=O)c1ccccc1
310,CHEMBL1242475,Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1
311,CHEMBL1794052,COC(=O)c1ccc2c(c1)C(=Cc1cc(Br)c(O)c(Br)c1)C(=O)N2
312,CHEMBL269883,CC(C)COC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2
313,CHEMBL517666,CCC(=O)Nc1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1
314,CHEMBL66292,COc1cccc(-n2ncc3c(N/N=C/c4ccc(S(C)(=O)=O)cc4)ncnc32)c1
315,CHEMBL189415,FC(F)(F)c1cccc(Nc2nccc(-c3cnn4nc(-c5ccccc5)ccc34)n2)c1
316,CHEMBL1794071,Cl.ON=C1CCc2cc(-c3nc(C4CCNCC4)[nH]c3-c3ccncc3)ccc21
317,CHEMBL1909407,Cl.Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1
318,CHEMBL1956068,COc1ccc2[nH]c3c4[nH]c5ccc(OC)cc5c4c4c(c3c2c1)C(=O)NC4=O
319,CHEMBL408564,O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CC1
320,CHEMBL1956898,COc1cc(Cn2ccc3c(Nc4cccc(Br)c4)nc(N)nc32)cc(OC)c1OC
321,CHEMBL1170459,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc2ccccc2c1
322,CHEMBL1172916,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(N)=S)cc1
323,CHEMBL1242383,NC(=O)Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21
324,CHEMBL1173815,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(O)cc3)C2)cc1C
325,CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
326,CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
327,CHEMBL1398474,CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21
328,CHEMBL210618,CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N
329,CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O
330,CHEMBL38380,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
331,CHEMBL2218938,Oc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12
332,CHEMBL302449,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O
333,CHEMBL2180246,N[C@H]1CC[C@H](Nc2c(C(=O)Nc3ccccc3)nc(Br)c3cccnc23)CC1
334,CHEMBL1230790,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21
335,CHEMBL306865,COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1
336,CHEMBL385426,CCc1cccc(CC)c1/C=C/c1cncc(C(=O)NC)c1
337,CHEMBL91867,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
338,CHEMBL380898,COc1cc2c3c(c4c5ccccc5[nH]c4c2c(OC)c1OC)C(=O)NC3=O
339,CHEMBL201463,COc1cc(C2=C(c3c(C)[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC
340,CHEMBL479038,O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1
341,CHEMBL396107,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)cc3)c12
342,CHEMBL120719,COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O
343,CHEMBL7939,O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21
344,CHEMBL4099496,C/C=C/c1ccc(Nc2ncnc3ccc(-c4ccc(CNCCS(C)(=O)=O)o4)cc23)cc1
345,CHEMBL392774,COC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1
346,CHEMBL13354,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1
347,CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O
348,CHEMBL31815,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1
349,CHEMBL1204360,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl
350,CHEMBL419047,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O
353,CHEMBL4093614,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1NC(=O)[C@H]1CCCN1.Cl
354,CHEMBL2087474,CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1
355,CHEMBL4098032,Nc1ncc(-c2cn3c4c(nc3c(N3CCOCC3)n2)CCN(S(=O)(=O)C2CC2)C4)cn1
356,CHEMBL257478,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1
357,CHEMBL1682552,c1cnc2nc(-c3ccc4[nH]ncc4c3)c(NC3CCCCC3)n2c1
358,CHEMBL32844,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCN(C)CC1
359,CHEMBL1682359,CCCc1cc(-c2ccc3[nH]ncc3c2)on1
360,CHEMBL4073595,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
361,CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
362,CHEMBL4097582,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
363,CHEMBL4068839,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(OCc4ccccn4)c(Cl)c3)c3c(N)ncnc32)C1
364,CHEMBL4082763,C=CC(=O)Nc1cc(Nc2cc(-c3cn(C)c4ccccc34)nc(OC)n2)c(OC)cc1N(C)CCN(C)C
368,CHEMBL3895710,COc1cc(CCN2CCCCC2)c(F)cc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
369,CHEMBL3973285,COc1cc(CCN2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
370,CHEMBL4291103,CCOC(=O)c1c(C)oc2ncnc(Nc3cccc(Cl)c3)c12
371,CHEMBL4468464,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccccc2F)nn1
372,CHEMBL4443455,O=C(Nc1cccc(-c2nc(-c3ccc(NC(=O)c4cccnc4)cc3Cl)no2)c1)Nc1ccc(NC(=O)C2CC2)c(C(F)(F)F)c1
373,CHEMBL4159909,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N1CCCN(C)CC1
374,CHEMBL1909341,Cl.c1ccc(Oc2ccc(Nc3ncc(-c4ccccc4)o3)cc2)cc1
375,CHEMBL4063701,CCC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1
376,CHEMBL4559936,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O
377,CHEMBL2180584,N[C@H]1CC[C@H](Nc2c(C(=O)NCc3ccc(F)cc3)nc(Br)c3cccnc23)CC1
378,CHEMBL4100387,Cc1c(-c2ccncc2)c[nH]c1C(N)=O
379,CHEMBL4436563,C=CC(=O)Nc1cccc(-c2c(N)ncnc2Nc2ccc(Oc3ccccc3)cc2)c1
380,CHEMBL4160329,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4F)cc3)ccnc2cc1OCCCN1CCOCC1
381,CHEMBL101683,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1
382,CHEMBL4159909,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N1CCCN(C)CC1
383,CHEMBL4100655,C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1
384,CHEMBL4081698,CCC(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1
385,CHEMBL4073874,CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1
386,CHEMBL4575647,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccnc34)n2)c(OC)cc1NCCN(C)C
387,CHEMBL3353410,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
388,CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
389,CHEMBL3545360,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1
390,CHEMBL4090601,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1
391,CHEMBL1289494,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC
392,CHEMBL602937,O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccccc43)c21
393,CHEMBL81977,NC(=O)c1cccc(N)c1
394,CHEMBL233002,N#Cc1c(NC(=O)c2ccc(F)c3ccccc23)sc2c1CCCC2
395,CHEMBL4086078,C=CC(=O)N1CCC(Sc2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccccc4)c3)[nH]2)C1
396,CHEMBL4204920,CCCNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccc(F)cc4)c3=O)cc2)ccn1
397,CHEMBL4096014,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(CC)c4)nc32)C1
398,CHEMBL4067255,Fc1ccc(-c2nc(SCCN3CCOCC3)[nH]c2-c2ccnc(Nc3ccccc3)c2)cc1
399,CHEMBL4217988,N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1
400,CHEMBL360933,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1
401,CHEMBL4203266,COc1cc(N2CCC(N)CC2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1
402,CHEMBL4079658,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-]
403,CHEMBL3898403,COc1cc(CCN2CCCCC2)c(F)cc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
404,CHEMBL4102577,CCC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1
405,CHEMBL512076,CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1
406,CHEMBL189459,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccc(F)cc3)nn2n1
407,CHEMBL1794053,Cl.Nc1nc(-c2ccc3c(c2)C(=Cc2cc(Br)c(O)c(Br)c2)C(=O)N3)cs1
408,CHEMBL1909373,COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4cccc(C(=O)O)c4)cc3)ccc2[nH]1.Cl
409,CHEMBL1096634,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)c3ccccc3)cc21
410,CHEMBL715,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
411,CHEMBL715,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
412,CHEMBL2377277,COc1cc2c(Nc3nc4ccc(C(=O)Nc5c(C)cc(C)cc5C)cc4s3)ncnc2cc1OCCCN1CCC(C)CC1
413,CHEMBL479038,O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1
414,CHEMBL4442491,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCN(CCC(=O)NCCCCCCCCOc2cccc3c2C(=O)N(C2CCC(=O)N(C)C2=O)C3=O)CC1
415,CHEMBL477069,CCCN1CCCC(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1
416,CHEMBL215814,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(C(F)(F)F)c4)c3c2)o1
417,CHEMBL3894895,COc1cc(N2CCC(N3CCN(S(C)(=O)=O)CC3)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC(C)C)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
418,CHEMBL4071012,C=CC(=O)NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1
419,CHEMBL3919366,CCOc1ccc(-c2nc3ccccn3c2-c2ccnc(Nc3ccc(CCN4CCN(C)CC4)cc3OC)n2)cc1C(=O)Nc1c(F)cccc1F
420,CHEMBL3931447,CCOc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1
421,CHEMBL4100860,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CCCO)nc3-c3ccc(F)cc3)ccn2)c1
422,CHEMBL4540295,C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3ccc(C(F)(F)F)cc3)n2)c(OC)cc1N1CCN(C)CC1
423,CHEMBL3968940,CCCN1CCC(c2ccc(Nc3nccc(-c4c(-c5cccc(C(=O)Nc6c(F)cccc6F)c5)nc5ccccn45)n3)c(OCC)c2)CC1
424,CHEMBL4071180,CN(C)C/C=C/C(=O)NCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1
425,CHEMBL2408830,C=CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(COc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)c4)n3)c(OC)c2)CC1
426,CHEMBL4469453,Fc1ccc(COC(c2cccs2)c2cc3ccccc3nc2Cl)cc1
427,CHEMBL193468,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3cc(O)c(O)cc3c21
428,CHEMBL4560998,Cc1ccc(Oc2ccc(Nc3c(C#N)cnc4ccc(NC(=O)CC5CCSS5)cc34)cc2C)cn1
429,CHEMBL4530170,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CSc1nnnn1C
430,CHEMBL4083224,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCCN(C)CC5)c(C)c4)nc32)C1
431,CHEMBL4103893,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5C[C@@H](C)N(C)[C@@H](C)C5)c(C)c4)nc32)C1
432,CHEMBL4097770,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccc(C)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1
433,CHEMBL4089120,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC(F)(F)F)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1
434,CHEMBL4078801,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(OC)c3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1
435,CHEMBL4087268,C=CC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1
